            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2454323.500000000, A.D. 2007-Aug-11 00:00:00.0000,  2.006207212805345E+08,  6.634517658267584E+07, -3.537666071658060E+06, -6.679951996460503E+00,  2.507217933298496E+01,  6.893545066799724E-01,  7.049407514435250E+02,  2.113359206196214E+08,  1.518164401583209E+00,
2454325.500000000, A.D. 2007-Aug-13 00:00:00.0000,  1.994244454414635E+08,  7.066343830673590E+07, -3.417812257456060E+06, -7.165045242783208E+00,  2.490606065956383E+01,  6.977886664912152E-01,  7.058259793641600E+02,  2.116013052738388E+08,  1.553288131626011E+00,
2454327.500000000, A.D. 2007-Aug-15 00:00:00.0000,  1.981447600476107E+08,  7.495214861016165E+07, -3.296528931170799E+06, -7.645305289244873E+00,  2.473017601608716E+01,  7.058995188845838E-01,  7.067312280675252E+02,  2.118726920077220E+08,  1.587630876405270E+00,
2454329.500000000, A.D. 2007-Aug-17 00:00:00.0000,  1.967825183058626E+08,  7.920963408384010E+07, -3.173872107816402E+06, -8.120524481981544E+00,  2.454468988487870E+01,  7.136853692569609E-01,  7.076560440556743E+02,  2.121499448660069E+08,  1.621181193725130E+00,
2454331.500000000, A.D. 2007-Aug-19 00:00:00.0000,  1.953386087282267E+08,  8.343425011786592E+07, -3.049898065106362E+06, -8.590501842169445E+00,  2.434977119883619E+01,  7.211448686186017E-01,  7.085999673727240E+02,  2.124329259573887E+08,  1.653928186823889E+00,
2454333.500000000, A.D. 2007-Aug-21 00:00:00.0000,  1.938139540042901E+08,  8.762438165165143E+07, -2.924663300662253E+06, -9.055042938004284E+00,  2.414559296999776E+01,  7.282768978917478E-01,  7.095625320252985E+02,  2.127214955805680E+08,  1.685861658787887E+00,
2454335.500000000, A.D. 2007-Aug-23 00:00:00.0000,  1.922095098602152E+08,  9.177844387628235E+07, -2.798224489397094E+06, -9.513959798256948E+00,  2.393233213832141E+01,  7.350804908620425E-01,  7.105432663989797E+02,  2.130155123490989E+08,  1.716972290272078E+00,
2454337.500000000, A.D. 2007-Aug-25 00:00:00.0000,  1.905262639090083E+08,  9.589488289143468E+07, -2.670638442344345E+06, -9.967071228580245E+00,  2.371016949397456E+01,  7.415549805805259E-01,  7.115416936813417E+02,  2.133148333182125E+08,  1.747251480960758E+00,
2454339.500000000, A.D. 2007-Aug-27 00:00:00.0000,  1.887652344891951E+08,  9.997217631095988E+07, -2.541962064902484E+06, -1.041420286862827E+01,  2.347928909836715E+01,  7.476999823367922E-01,  7.125573322672077E+02,  2.136193141063089E+08,  1.776691211092404E+00,
2454341.500000000, A.D. 2007-Aug-29 00:00:00.0000,  1.869274694982200E+08,  1.040088338213945E+08, -2.412252316307560E+06, -1.085518706752586E+01,  2.323987794660069E+01,  7.535153024785810E-01,  7.135896961633991E+02,  2.139288090162986E+08,  1.805284134741613E+00,
2454343.500000000, A.D. 2007-Aug-31 00:00:00.0000,  1.850140452240002E+08,  1.080033976911619E+08, -2.281566171276122E+06, -1.128986280789496E+01,  2.299212600904152E+01,  7.590009080728404E-01,  7.146382953918846E+02,  2.142431711564631E+08,  1.833023792971001E+00,
2454345.500000000, A.D. 2007-Sep-02 00:00:00.0000,  1.830260651715431E+08,  1.119544432352460E+08, -2.149960580789454E+06, -1.171807599264038E+01,  2.273622586979100E+01,  7.641570610066246E-01,  7.157026363820830E+02,  2.145622525580649E+08,  1.859904320973066E+00,
2454347.500000000, A.D. 2007-Sep-04 00:00:00.0000,  1.809646588911734E+08,  1.158605792315176E+08, -2.017492434655651E+06, -1.213967939542768E+01,  2.247237226897338E+01,  7.689842781429466E-01,  7.167822223583843E+02,  2.148859042915225E+08,  1.885920383286110E+00,
2454349.500000000, A.D. 2007-Sep-06 00:00:00.0000,  1.788309808081613E+08,  1.197204482891027E+08, -1.884218524836898E+06, -1.255453237767360E+01,  2.220076186559356E+01,  7.734831886918565E-01,  7.178765537145855E+02,  2.152139765786646E+08,  1.911067391657868E+00,
2454351.500000000, A.D. 2007-Sep-08 00:00:00.0000,  1.766262090585846E+08,  1.235327271756537E+08, -1.750195510562554E+06, -1.296250101598959E+01,  2.192159325547919E+01,  7.776546288790964E-01,  7.189851283937298E+02,  2.155463189066018E+08,  1.935341503340597E+00,
2454353.500000000, A.D. 2007-Sep-10 00:00:00.0000,  1.743515443294364E+08,  1.272961270984087E+08, -1.615479883790672E+06, -1.336345820730974E+01,  2.163506657273792E+01,  7.814997024364407E-01,  7.201074422517371E+02,  2.158827801367413E+08,  1.958739418137610E+00,
2454355.500000000, A.D. 2007-Sep-12 00:00:00.0000,  1.720082087052188E+08,  1.310093939428555E+08, -1.480127935039878E+06, -1.375728350833708E+01,  2.134138299932813E+01,  7.850196973293500E-01,  7.212429894110816E+02,  2.162232086108161E+08,  1.981258315858822E+00,
2454357.500000000, A.D. 2007-Sep-14 00:00:00.0000,  1.695974445274892E+08,  1.346713084682020E+08, -1.344195722281486E+06, -1.414386289621019E+01,  2.104074479743485E+01,  7.882160058686587E-01,  7.223912626135523E+02,  2.165674522566403E+08,  2.002896136831755E+00,
2454359.500000000, A.D. 2007-Sep-16 00:00:00.0000,  1.671205132627856E+08,  1.382806864640111E+08, -1.207739039520636E+06, -1.452308888454043E+01,  2.073335516232001E+01,  7.910902190959970E-01,  7.235517535612876E+02,  2.169153586903487E+08,  2.023651474525359E+00,
2454361.500000000, A.D. 2007-Sep-18 00:00:00.0000,  1.645786943834891E+08,  1.418363788682030E+08, -1.070813386687011E+06, -1.489486060398741E+01,  2.041941779141069E+01,  7.936441872219726E-01,  7.247239532529646E+02,  2.172667753171833E+08,  2.043523320278588E+00,
2454363.500000000, A.D. 2007-Sep-20 00:00:00.0000,  1.619732842617862E+08,  1.453372718429012E+08, -9.334739406586140E+05, -1.525908342530998E+01,  2.009913657993740E+01,  7.958798542062206E-01,  7.259073523014250E+02,  2.176215494267161E+08,  2.062511216295103E+00,
2454365.500000000, A.D. 2007-Sep-22 00:00:00.0000,  1.593055950801021E+08,  1.487822868170094E+08, -7.957755278772563E+05, -1.561566888328895E+01,  1.977271564686035E+01,  7.977992744465787E-01,  7.271014412537916E+02,  2.179795282888168E+08,  2.080615372084339E+00,
2454367.500000000, A.D. 2007-Sep-24 00:00:00.0000,  1.565769537579509E+08,  1.521703804922998E+08, -6.577725982966498E+05, -1.596453478022941E+01,  1.944035920907737E+01,  7.994047177954071E-01,  7.283057109012301E+02,  2.183405592465172E+08,  2.097836557547887E+00,
2454369.500000000, A.D. 2007-Sep-26 00:00:00.0000,  1.537887008928665E+08,  1.555005448152148E+08, -5.195191987993494E+05, -1.630560507356629E+01,  1.910227103008826E+01,  8.006986308166688E-01,  7.295196525717928E+02,  2.187044898038038E+08,  2.114175858732289E+00,
2454371.500000000, A.D. 2007-Sep-28 00:00:00.0000,  1.509421897233842E+08,  1.587718069148321E+08, -3.810689497331306E+05, -1.663880956046571E+01,  1.875865437845571E+01,  8.016835339494124E-01,  7.307427584211173E+02,  2.190711677127670E+08,  2.129634902118047E+00,
2454373.500000000, A.D. 2007-Sep-30 00:00:00.0000,  1.480387851099253E+08,  1.619832290094173E+08, -2.424750219182968E+05, -1.696408377948048E+01,  1.840971204921498E+01,  8.023620376569252E-01,  7.319745217105063E+02,  2.194404410569670E+08,  2.144215964154595E+00,
2454375.500000000, A.D. 2007-Oct-02 00:00:00.0000,  1.450798625355168E+08,  1.651339082858619E+08, -1.037901143798307E+05, -1.728136919236575E+01,  1.805564607411317E+01,  8.027369828946549E-01,  7.332144370825205E+02,  2.198121583340552E+08,  2.157921670131241E+00,
2454377.500000000, A.D. 2007-Oct-04 00:00:00.0000,  1.420668071269659E+08,  1.682229767457498E+08,  3.493356663034856E+04, -1.759061284038858E+01,  1.769665737217966E+01,  8.028113069517842E-01,  7.344620008152697E+02,  2.201861685320077E+08,  2.170754994312325E+00,
2454379.500000000, A.D. 2007-Oct-06 00:00:00.0000,  1.390010126979074E+08,  1.712496010261648E+08,  1.736443274930492E+05, -1.789176709981512E+01,  1.733294571389304E+01,  8.025879830395759E-01,  7.357167110730751E+02,  2.205623212042730E+08,  2.182719398784580E+00,
2454381.500000000, A.D. 2007-Oct-08 00:00:00.0000,  1.358838808161001E+08,  1.742129821948613E+08,  3.122910049184933E+05, -1.818478971315254E+01,  1.696470983574011E+01,  8.020701183255170E-01,  7.369780681530316E+02,  2.209404665436888E+08,  2.193818911368767E+00,
2454383.500000000, A.D. 2007-Oct-10 00:00:00.0000,  1.327168198893057E+08,  1.771123555201944E+08,  4.508229846036062E+05, -1.846964377050685E+01,  1.659214697121000E+01,  8.012609815177854E-01,  7.382455747118053E+02,  2.213204554504747E+08,  2.204057792003593E+00,
2454385.500000000, A.D. 2007-Oct-12 00:00:00.0000,  1.295012442769061E+08,  1.799469902173393E+08,  5.891902174700499E+05, -1.874629740546405E+01,  1.621545268444130E+01,  8.001639061894821E-01,  7.395187359874756E+02,  2.217021395987383E+08,  2.213440590237086E+00,
2454387.500000000, A.D. 2007-Oct-14 00:00:00.0000,  1.262385734253031E+08,  1.827161891707548E+08,  7.273432345476523E+05, -1.901472351273462E+01,  1.583482097837977E+01,  7.987822275085250E-01,  7.407970600071230E+02,  2.220853714987089E+08,  2.221972390911897E+00,
2454389.500000000, A.D. 2007-Oct-16 00:00:00.0000,  1.229302310264003E+08,  1.854192886400960E+08,  8.652331615883559E+05, -1.927489992566790E+01,  1.545044420043185E+01,  7.971194412903051E-01,  7.420800577941098E+02,  2.224700045588782E+08,  2.229658632418204E+00,
2454391.500000000, A.D. 2007-Oct-18 00:00:00.0000,  1.195776442003437E+08,  1.880556579432725E+08,  1.002811732370749E+06, -1.952680922120714E+01,  1.506251271164846E+01,  7.951791545966307E-01,  7.433672435566178E+02,  2.228558931425231E+08,  2.236504948573520E+00,
2454393.500000000, A.D. 2007-Oct-20 00:00:00.0000,  1.161822427019462E+08,  1.906246991217227E+08,  1.140031301461324E+06, -1.977043836369284E+01,  1.467121475487859E+01,  7.929649657717874E-01,  7.446581348660052E+02,  2.232428926211752E+08,  2.242517238100583E+00,
2454395.500000000, A.D. 2007-Oct-22 00:00:00.0000,  1.127454581552054E+08,  1.931258465910453E+08,  1.276844854434848E+06, -2.000577862723031E+01,  1.427673670026293E+01,  7.904805193991331E-01,  7.459522528379289E+02,  2.236308594289201E+08,  2.247701891341699E+00,
2454397.500000000, A.D. 2007-Oct-24 00:00:00.0000,  1.092687233091635E+08,  1.955585667763785E+08,  1.413206018895566E+06, -2.023282563986723E+01,  1.387926280527034E+01,  7.877295860852982E-01,  7.472491222989572E+02,  2.240196511123469E+08,  2.252065554041382E+00,
2454399.500000000, A.D. 2007-Oct-26 00:00:00.0000,  1.057534713188356E+08,  1.979223577356855E+08,  1.549069074485749E+06, -2.045157918140796E+01,  1.347897492950690E+01,  7.847160087344554E-01,  7.485482719515185E+02,  2.244091263799982E+08,  2.255614969805338E+00,
2454401.500000000, A.D. 2007-Oct-28 00:00:00.0000,  1.022011350515617E+08,  2.002167487688952E+08,  1.684388961087674E+06, -2.066204279896716E+01,  1.307605266623115E+01,  7.814435851845802E-01,  7.498492345284448E+02,  2.247991451487009E+08,  2.258357253262826E+00,
2454403.500000000, A.D. 2007-Oct-30 00:00:00.0000,  9.861314641469584E+07,  2.024413000208381E+08,  1.819121287400112E+06, -2.086422388795062E+01,  1.267067342092532E+01,  7.779161821578100E-01,  7.511515469511230E+02,  2.251895685909796E+08,  2.260299895113784E+00,
2454405.500000000, A.D. 2007-Nov-01 00:00:00.0000,  9.499093570511058E+07,  2.045956020730160E+08,  1.953222338657707E+06, -2.105813371533840E+01,  1.226301219693177E+01,  7.741377954323934E-01,  7.524547504760172E+02,  2.255802591789818E+08,  2.261450549478902E+00,
2454407.500000000, A.D. 2007-Nov-03 00:00:00.0000,  9.133593097728625E+07,  2.066792755227339E+08,  2.086649084664285E+06, -2.124378705996124E+01,  1.185324134404083E+01,  7.701124069490461E-01,  7.537583908185233E+02,  2.259710807216097E+08,  2.261816944427527E+00,
2454409.500000000, A.D. 2007-Nov-05 00:00:00.0000,  8.764955743603618E+07,  2.086919705532387E+08,  2.219359185500771E+06, -2.142120205034964E+01,  1.144153078191165E+01,  7.658439839179723E-01,  7.550620182718301E+02,  2.263618984001528E+08,  2.261407118688688E+00,
2454411.500000000, A.D. 2007-Nov-07 00:00:00.0000,  8.393323685028887E+07,  2.106333664917264E+08,  2.351310997038588E+06, -2.159040019401326E+01,  1.102804800310959E+01,  7.613365642975842E-01,  7.563651878035705E+02,  2.267525787972640E+08,  2.260229388813286E+00,
2454413.500000000, A.D. 2007-Nov-09 00:00:00.0000,  8.018838698973498E+07,  2.125031713591745E+08,  2.482463576350540E+06, -2.175140632385749E+01,  1.061295770458863E+01,  7.565942720846128E-01,  7.576674591424644E+02,  2.271429899229340E+08,  2.258292011362439E+00,
2454415.500000000, A.D. 2007-Nov-11 00:00:00.0000,  7.641642108943136E+07,  2.143011214094162E+08,  2.612776684484169E+06, -2.190424817017387E+01,  1.019642184344854E+01,  7.516211748379877E-01,  7.589683968500052E+02,  2.275330012359825E+08,  2.255603359022080E+00,
2454417.500000000, A.D. 2007-Nov-13 00:00:00.0000,  7.261874733838619E+07,  2.160269806658249E+08,  2.742210789141104E+06, -2.204895625258701E+01,  9.778599794296621E+00,  7.464213105350401E-01,  7.602675703945497E+02,  2.279224836662701E+08,  2.252172062332473E+00,
2454419.500000000, A.D. 2007-Nov-15 00:00:00.0000,  6.879676839327152E+07,  2.176805404565083E+08,  2.870727066210598E+06, -2.218556401936125E+01,  9.359648331899567E+00,  7.409988252578823E-01,  7.615645542295205E+02,  2.283113096381422E+08,  2.248006916756847E+00,
2454421.500000000, A.D. 2007-Nov-17 00:00:00.0000,  6.495188091215636E+07,  2.192616189444493E+08,  2.998287401808351E+06, -2.231410754996888E+01,  8.939721328623065E+00,  7.353578594157151E-01,  7.628589278566958E+02,  2.286993530894035E+08,  2.243116661482871E+00,
2454423.500000000, A.D. 2007-Nov-19 00:00:00.0000,  6.108547511223085E+07,  2.207700606587734E+08,  3.124854392746359E+06, -2.243462531235886E+01,  8.518969906378175E+00,  7.295024946156676E-01,  7.641502758964597E+02,  2.290864894923778E+08,  2.237510151828168E+00,
2454425.500000000, A.D. 2007-Nov-21 00:00:00.0000,  5.719893434869827E+07,  2.222057360244173E+08,  3.250391346167907E+06, -2.254715811862641E+01,  8.097542679461199E+00,  7.234368089542618E-01,  7.654381881514104E+02,  2.294725958729777E+08,  2.231196561390333E+00,
2454427.500000000, A.D. 2007-Nov-23 00:00:00.0000,  5.329363471050668E+07,  2.235685408936443E+08,  3.374862280537620E+06, -2.265174923397959E+01,  7.675585471756417E+00,  7.171649659523180E-01,  7.667222596693913E+02,  2.298575508296010E+08,  2.224185050013185E+00,
2454429.500000000, A.D. 2007-Nov-25 00:00:00.0000,  4.937094463801505E+07,  2.248583960748695E+08,  3.498231924733430E+06, -2.274844404834879E+01,  7.253241261566780E+00,  7.106910966482345E-01,  7.680020907947204E+02,  2.302412345484883E+08,  2.216484757787393E+00,
2454431.500000000, A.D. 2007-Nov-27 00:00:00.0000,  4.543222455884295E+07,  2.260752468620263E+08,  3.620465717162237E+06, -2.283728983106927E+01,  6.830650343919891E+00,  7.040192396977281E-01,  7.692772872131611E+02,  2.306235288172055E+08,  2.208104970653417E+00,
2454433.500000000, A.D. 2007-Nov-29 00:00:00.0000,  4.147882654379468E+07,  2.272190625683509E+08,  3.741529804048121E+06, -2.291833590817975E+01,  6.407950484232829E+00,  6.971534967507487E-01,  7.705474600034939E+02,  2.310043170401042E+08,  2.199055192123889E+00,
2454435.500000000, A.D. 2007-Dec-01 00:00:00.0000,  3.751209397871273E+07,  2.282898360581897E+08,  3.861391038226858E+06, -2.299163353759105E+01,  5.985276637988212E+00,  6.900979966880278E-01,  7.718122256708706E+02,  2.313834842483210E+08,  2.189344863262808E+00,
2454437.500000000, A.D. 2007-Dec-03 00:00:00.0000,  3.353336125482591E+07,  2.292875832821025E+08,  3.980016977346927E+06, -2.305723563447797E+01,  5.562760930550706E+00,  6.828568017061207E-01,  7.730712061799424E+02,  2.317609171097097E+08,  2.178983350753259E+00,
2454439.500000000, A.D. 2007-Dec-05 00:00:00.0000,  2.954395347915876E+07,  2.302123428137278E+08,  4.097375880281478E+06, -2.311519663438003E+01,  5.140532999488485E+00,  6.754339131316927E-01,  7.743240289819008E+02,  2.321365039369472E+08,  2.167980258102276E+00,
2454441.500000000, A.D. 2007-Dec-07 00:00:00.0000,  2.554518619839938E+07,  2.310641753915950E+08,  4.213436705136225E+06, -2.316557265331139E+01,  4.718719883141462E+00,  6.678333899738242E-01,  7.755703270414604E+02,  2.325101346956232E+08,  2.156345254606601E+00,
2454443.500000000, A.D. 2007-Dec-09 00:00:00.0000,  2.153836514078203E+07,  2.318431634633125E+08,  4.328169106068552E+06, -2.320842133536749E+01,  4.297445850093245E+00,  6.600593018267220E-01,  7.768097388568857E+02,  2.328817010102439E+08,  2.144087894188032E+00,
2454445.500000000, A.D. 2007-Dec-11 00:00:00.0000,  1.752478597361740E+07,  2.325494107311952E+08,  4.441543429757938E+06, -2.324380149662710E+01,  3.876832511609773E+00,  6.521155988160026E-01,  7.780419084676416E+02,  2.332510961665253E+08,  2.131217720131170E+00,
2454447.500000000, A.D. 2007-Dec-13 00:00:00.0000,  1.350573407753626E+07,  2.331830417064107E+08,  4.553530711330906E+06, -2.327177322975712E+01,  3.456999072013009E+00,  6.440062267200966E-01,  7.792664854724720E+02,  2.336182151168136E+08,  2.117744457206312E+00,
2454449.500000000, A.D. 2007-Dec-15 00:00:00.0000,  9.482484334590726E+06,  2.337442012653062E+08,  4.664102670387268E+06, -2.329239795116419E+01,  3.038062202222692E+00,  6.357351809324125E-01,  7.804831250351170E+02,  2.339829544817990E+08,  2.103677848717941E+00,
2454451.500000000, A.D. 2007-Dec-17 00:00:00.0000,  5.456300929268630E+06,  2.342330542107384E+08,  4.773231707591325E+06, -2.330573816141420E+01,  2.620135836813078E+00,  6.273064052671299E-01,  7.816914878865160E+02,  2.343452125511758E+08,  2.089027431842283E+00,
2454453.500000000, A.D. 2007-Dec-19 00:00:00.0000,  1.428437167363004E+06,  2.346497848382213E+08,  4.880890899022296E+06, -2.331185723844884E+01,  2.203331507985924E+00,  6.187237509858552E-01,  7.828912403225747E+02,  2.347048892829733E+08,  2.073802832010350E+00,
2454455.500000000, A.D. 2007-Dec-21 00:00:00.0000, -2.599864694437957E+06,  2.349945965085463E+08,  4.987053991786107E+06, -2.331081954020977E+01,  1.787758430403028E+00,  6.099910709942412E-01,  7.840820542011498E+02,  2.350618863026519E+08,  2.058013801144313E+00,
2454457.500000000, A.D. 2007-Dec-23 00:00:00.0000, -6.627373605728038E+06,  2.352677112272757E+08,  5.091695399398327E+06, -2.330269047184811E+01,  1.373523296961560E+00,  6.011122709279801E-01,  7.852636069396250E+02,  2.354161069023760E+08,  2.041669982049215E+00,
2454459.500000000, A.D. 2007-Dec-25 00:00:00.0000, -1.065286986691646E+07,  2.354693692260250E+08,  5.194790196536168E+06, -2.328753610129244E+01,  9.607302918637101E-01,  5.920911466505507E-01,  7.864355814953719E+02,  2.357674560351568E+08,  2.024780878335310E+00,
2454461.500000000, A.D. 2007-Dec-27 00:00:00.0000, -1.467514526113149E+07,  2.355998285536718E+08,  5.296314113607720E+06, -2.326542314155204E+01,  5.494813427646146E-01,  5.829314264570864E-01,  7.875976663555510E+02,  2.361158403117945E+08,  2.007356057213606E+00,
2454463.500000000, A.D. 2007-Dec-29 00:00:00.0000, -1.869300317406898E+07,  2.356593646731985E+08,  5.396243530810192E+06, -2.323641909742529E+01,  1.398762085020988E-01,  5.736368824129027E-01,  7.887495555212104E+02,  2.364611679961111E+08,  1.989405206245787E+00,
2454465.500000000, A.D. 2007-Dec-31 00:00:00.0000, -2.270525870616183E+07,  2.356482700641390E+08,  5.494555473663628E+06, -2.320059214081754E+01, -2.679878401156246E-01,  5.642112679474555E-01,  7.898909484863526E+02,  2.368033489986751E+08,  1.970937775399241E+00,
2454467.500000000, A.D. 2008-Jan-02 00:00:00.0000, -2.671073877037270E+07,  2.355668538316664E+08,  5.591227606471032E+06, -2.315801086948028E+01, -6.740157981548345E-01,  5.546582403989083E-01,  7.910215502134638E+02,  2.371422948694647E+08,  1.951963138809298E+00,
2454469.500000000, A.D. 2008-Jan-04 00:00:00.0000, -3.070828218107770E+07,  2.354154413221059E+08,  5.686238226229012E+06, -2.310874428891699E+01, -1.078114695098316E+00,  5.449813960323888E-01,  7.921410711053708E+02,  2.374779187894319E+08,  1.932490776903081E+00,
2454471.500000000, A.D. 2008-Jan-06 00:00:00.0000, -3.469673973417057E+07,  2.351943737483645E+08,  5.779566257150233E+06, -2.305286204277457E+01, -1.480193724848903E+00,  5.351843999750807E-01,  7.932492269850904E+02,  2.378101355644602E+08,  1.912530140499245E+00,
2454473.500000000, A.D. 2008-Jan-08 00:00:00.0000, -3.867497427738227E+07,  2.349040078178545E+08,  5.871191244454011E+06, -2.299043411411987E+01, -1.880164349452546E+00,  5.252708490656152E-01,  7.943457390583663E+02,  2.381388616141343E+08,  1.892090478230636E+00,
2454475.500000000, A.D. 2008-Jan-10 00:00:00.0000, -4.264186077177820E+07,  2.345447153695221E+08,  5.961093348301709E+06, -2.292153067096335E+01, -2.277940117639540E+00,  5.152442303125362E-01,  7.954303338809020E+02,  2.384640149619163E+08,  1.871180949679178E+00,
2454477.500000000, A.D. 2008-Jan-12 00:00:00.0000, -4.659628634250670E+07,  2.341168830191747E+08,  6.049253336662203E+06, -2.284622221575597E+01, -2.673436399480957E+00,  5.051080398662705E-01,  7.965027433258387E+02,  2.387855152253962E+08,  1.849810871032153E+00,
2454479.500000000, A.D. 2008-Jan-14 00:00:00.0000, -5.053715032509629E+07,  2.336209118107159E+08,  6.135652579956919E+06, -2.276457960634523E+01, -3.066570679243850E+00,  4.948657889305936E-01,  7.975627045470702E+02,  2.391032836052939E+08,  1.827989400231902E+00,
2454481.500000000, A.D. 2008-Jan-16 00:00:00.0000, -5.446336430120170E+07,  2.330572168753285E+08,  6.220273044439167E+06, -2.267667383205043E+01, -3.457262523347485E+00,  4.845209127908409E-01,  7.986099599412905E+02,  2.394172428740810E+08,  1.805725492196170E+00,
2454483.500000000, A.D. 2008-Jan-18 00:00:00.0000, -5.837385212579235E+07,  2.324262270969550E+08,  6.303097285019040E+06, -2.258257586512975E+01, -3.845433272332879E+00,  4.740767397277306E-01,  7.996442571036711E+02,  2.397273173626935E+08,  1.783028123964358E+00,
2454485.500000000, A.D. 2008-Jan-20 00:00:00.0000, -6.226754994863547E+07,  2.317283847900175E+08,  6.384108439289212E+06, -2.248235692728112E+01, -4.231006029333352E+00,  4.635366433367307E-01,  8.006653487982800E+02,  2.400334329516637E+08,  1.759906329382033E+00,
2454487.500000000, A.D. 2008-Jan-22 00:00:00.0000, -6.614340622843887E+07,  2.309641453828628E+08,  6.463290221035942E+06, -2.237608838354965E+01, -4.613905818211891E+00,  4.529039903568544E-01,  8.016729929204362E+02,  2.403355170598341E+08,  1.736368992038309E+00,
2454489.500000000, A.D. 2008-Jan-24 00:00:00.0000, -7.000038174238919E+07,  2.301339771100912E+08,  6.540626914413750E+06, -2.226384148266287E+01, -4.994059516229042E+00,  4.421820264433391E-01,  8.026669524634244E+02,  2.406334986343791E+08,  1.712424805548278E+00,
2454491.500000000, A.D. 2008-Jan-26 00:00:00.0000, -7.383744958860654E+07,  2.292383607165840E+08,  6.616103367134765E+06, -2.214568746098060E+01, -5.371395499106919E+00,  4.313739659631932E-01,  8.036469954959870E+02,  2.409273081440568E+08,  1.688082602222106E+00,
2454493.500000000, A.D. 2008-Jan-28 00:00:00.0000, -7.765359518908255E+07,  2.282777891682743E+08,  6.689704985440627E+06, -2.202169768984891E+01, -5.745843771391491E+00,  4.204830590995641E-01,  8.046128951420925E+02,  2.412168775731442E+08,  1.663351239754856E+00,
2454495.500000000, A.D. 2008-Jan-30 00:00:00.0000, -8.144781629055949E+07,  2.272527673703236E+08,  6.761417729317263E+06, -2.189194357126711E+01, -6.117336153529698E+00,  4.095125277301832E-01,  8.055644295639896E+02,  2.415021404163563E+08,  1.638239367133494E+00,
2454497.500000000, A.D. 2008-Feb-01 00:00:00.0000, -8.521912296065062E+07,  2.261638118875370E+08,  6.831228106320113E+06, -2.175649630444089E+01, -6.485806009193144E+00,  3.984654771866567E-01,  8.065013819298554E+02,  2.417830316691481E+08,  1.612755574425971E+00,
2454499.500000000, A.D. 2008-Feb-03 00:00:00.0000, -8.896653758201994E+07,  2.250114506719079E+08,  6.899123166486695E+06, -2.161542707217922E+01, -6.851188139007400E+00,  3.873450092290516E-01,  8.074235403852739E+02,  2.420594878191635E+08,  1.586908521420096E+00,
2454501.500000000, A.D. 2008-Feb-05 00:00:00.0000, -9.268909484017651E+07,  2.237962227934558E+08,  6.965090496437192E+06, -2.146880714124286E+01, -7.213418926353091E+00,  3.761542742021171E-01,  8.083306980115500E+02,  2.423314468337383E+08,  1.560706815304064E+00,
2454503.500000000, A.D. 2008-Feb-07 00:00:00.0000, -9.638584170646022E+07,  2.225186781738010E+08,  7.029118213784203E+06, -2.131670754398909E+01, -7.572436441794714E+00,  3.648963166279553E-01,  8.092226527709277E+02,  2.425988481434769E+08,  1.534158771354902E+00,
2454505.500000000, A.D. 2008-Feb-09 00:00:00.0000, -1.000558374118519E+08,  2.211793773298856E+08,  7.091194960144714E+06, -2.115919906125730E+01, -7.928180114289709E+00,  3.535741072646652E-01,  8.100992074552577E+02,  2.428616326268636E+08,  1.507272676084996E+00,
2454507.500000000, A.D. 2008-Feb-11 00:00:00.0000, -1.036981534168994E+08,  2.197788911245015E+08,  7.151309894666821E+06, -2.099635236402042E+01, -8.280590638608453E+00,  3.421906307115323E-01,  8.109601696333098E+02,  2.431197425944669E+08,  1.480056895558896E+00,
2454509.500000000, A.D. 2008-Feb-13 00:00:00.0000, -1.073118733798511E+08,  2.183178005264521E+08,  7.209452688838944E+06, -2.082823804463681E+01, -8.629610265964805E+00,  3.307488832929883E-01,  8.118053516081443E+02,  2.433731217761598E+08,  1.452519600158041E+00,
2454511.500000000, A.D. 2008-Feb-15 00:00:00.0000, -1.108960931187235E+08,  2.167966963762308E+08,  7.265613519622326E+06, -2.065492633533742E+01, -8.975182610466256E+00,  3.192517529118546E-01,  8.126345703654652E+02,  2.436217153056367E+08,  1.424668791688631E+00,
2454513.500000000, A.D. 2008-Feb-17 00:00:00.0000, -1.144499205728119E+08,  2.152161791613224E+08,  7.319783063753292E+06, -2.047648715471064E+01, -9.317252442313096E+00,  3.077020623641880E-01,  8.134476475330230E+02,  2.438654697082426E+08,  1.396512471826907E+00,
2454515.500000000, A.D. 2008-Feb-19 00:00:00.0000, -1.179724757616289E+08,  2.135768588005962E+08,  7.371952491949484E+06, -2.029299037452376E+01, -9.655765697295385E+00,  2.961027043492690E-01,  8.142444093462655E+02,  2.441043328906750E+08,  1.368058728254280E+00,
2454517.500000000, A.D. 2008-Feb-21 00:00:00.0000, -1.214628907443308E+08,  2.118793544315930E+08,  7.422113463932991E+06, -2.010450559928833E+01, -9.990669698420581E+00,  2.844565139767665E-01,  8.150246866068693E+02,  2.443382541285530E+08,  1.339315412250723E+00,
2454519.500000000, A.D. 2008-Feb-23 00:00:00.0000, -1.249203095758386E+08,  2.101242942069940E+08,  7.470258122841552E+06, -1.991110205823006E+01, -1.032191294312402E+01,  2.727662346761801E-01,  8.157883146469812E+02,  2.445671840556958E+08,  1.310290243917167E+00,
